"","date","ccg_id","name","items","cost","list_size","covid_period"
"3263","2019-05-01","16C","NHS TEES VALLEY CCG","10320","64950.48","705817","pre-covid year 1"
"3264","2019-05-01","00V","NHS BURY CCG","3016","23125.64","205950","pre-covid year 1"
"3265","2019-05-01","00Q","NHS BLACKBURN WITH DARWEN CCG","2598","14562.76","177008","pre-covid year 1"
"3266","2019-05-01","02T","NHS CALDERDALE CCG","3301","20610.69","221921","pre-covid year 1"
"3267","2019-05-01","01A","NHS EAST LANCASHIRE CCG","5760","31990.02","385489","pre-covid year 1"
"3268","2019-05-01","03H","NHS NORTH EAST LINCOLNSHIRE CCG","2560","15032.08","170089","pre-covid year 1"
"3269","2019-05-01","01T","NHS SOUTH SEFTON CCG","2352","16128.12","156066","pre-covid year 1"
"3270","2019-05-01","01X","NHS ST HELENS CCG","2994","20853.08","198041","pre-covid year 1"
"3271","2019-05-01","M2L0M","NHS SHROPSHIRE, TELFORD AND WREKIN CCG","7686","56174.45","503042","pre-covid year 1"
"3272","2019-05-01","06L","NHS IPSWICH AND EAST SUFFOLK CCG","6347","46264.09","411150","pre-covid year 1"
"3273","2019-05-01","02A","NHS TRAFFORD CCG","3763","26280.82","243555","pre-covid year 1"
"3274","2019-05-01","00R","NHS BLACKPOOL CCG","2820","16347.94","174286","pre-covid year 1"
"3275","2019-05-01","03K","NHS NORTH LINCOLNSHIRE CCG","2924","19246.23","180456","pre-covid year 1"
"3276","2019-05-01","97R","NHS EAST SUSSEX CCG","9186","61274.79","558897","pre-covid year 1"
"3277","2019-05-01","01Y","NHS TAMESIDE AND GLOSSOP CCG","4112","22437.32","249529","pre-covid year 1"
"3278","2019-05-01","99C","NHS NORTH TYNESIDE CCG","3651","20719.65","220768","pre-covid year 1"
"3279","2019-05-01","01K","NHS MORECAMBE BAY CCG","5843","36980.12","348926","pre-covid year 1"
"3280","2019-05-01","11M","NHS GLOUCESTERSHIRE CCG","11023","63330.61","654816","pre-covid year 1"
"3281","2019-05-01","71E","NHS LINCOLNSHIRE CCG","13379","87104.62","793524","pre-covid year 1"
"3282","2019-05-01","12F","NHS WIRRAL CCG","5700","41975.58","337280","pre-covid year 1"
"3283","2019-05-01","00P","NHS SUNDERLAND CCG","4853","25371.8","284106","pre-covid year 1"
"3284","2019-05-01","15N","NHS DEVON CCG","21193","134386.25","1237215","pre-covid year 1"
"3285","2019-05-01","01V","NHS SOUTHPORT AND FORMBY CCG","2148","14991.71","125347","pre-covid year 1"
"3286","2019-05-01","26A","NHS NORFOLK AND WAVENEY CCG","18356","127016.87","1060179","pre-covid year 1"
"3287","2019-05-01","11J","NHS DORSET CCG","14034","87638.89","804897","pre-covid year 1"
"3288","2019-05-01","02Y","NHS EAST RIDING OF YORKSHIRE CCG","5367","44648.5","306216","pre-covid year 1"
"3289","2019-05-01","07K","NHS WEST SUFFOLK CCG","4438","29761.34","253143","pre-covid year 1"
"3290","2019-05-01","42D","NHS NORTH YORKSHIRE CCG","7538","54240.55","429398","pre-covid year 1"
"3291","2019-05-01","02Q","NHS BASSETLAW CCG","2097","11008.96","118462","pre-covid year 1"
"3292","2019-05-01","06T","NHS NORTH EAST ESSEX CCG","6306","37683","355749","pre-covid year 1"
"3293","2019-05-01","18C","NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG","14307","88200.65","798622","pre-covid year 1"
"3294","2019-05-01","11N","NHS KERNOW CCG","10624","64166.3","580764","pre-covid year 1"
"3295","2019-05-01","02P","NHS BARNSLEY CCG","4832","30303.66","262439","pre-covid year 1"
"3296","2019-05-01","00N","NHS SOUTH TYNESIDE CCG","2953","20306.73","157943","pre-covid year 1"
"3297","2019-05-01","01H","NHS NORTH CUMBRIA CCG","6235","37990.62","325436","pre-covid year 1"
"3298","2019-05-01","00L","NHS NORTHUMBERLAND CCG","6320","37197.03","327145","pre-covid year 1"
"3299","2019-05-01","02M","NHS FYLDE AND WYRE CCG","3558","19473.62","178183","pre-covid year 1"
"3300","2019-05-01","84H","NHS COUNTY DURHAM CCG","11955","63053.76","554772","pre-covid year 1"
"3301","2019-06-01","93C","NHS NORTH CENTRAL LONDON CCG","9522","98038.93","1652622","pre-covid year 1"
"3302","2019-06-01","72Q","NHS SOUTH EAST LONDON CCG","12506","128976.29","1997941","pre-covid year 1"
"3303","2019-06-01","W2U3Z","NHS NORTH WEST LONDON CCG","16139","157642.51","2530188","pre-covid year 1"
"3304","2019-06-01","A3A8R","NHS NORTH EAST LONDON CCG","14829","146636.18","2228788","pre-covid year 1"
"3305","2019-06-01","36L","NHS SOUTH WEST LONDON CCG","12963","121945","1692384","pre-covid year 1"
"3306","2019-06-01","09D","NHS BRIGHTON AND HOVE CCG","2788","23943.89","322092","pre-covid year 1"
"3307","2019-06-01","04C","NHS LEICESTER CITY CCG","3642","30271.84","416888","pre-covid year 1"
"3308","2019-06-01","07G","NHS THURROCK CCG","1627","14839.49","179780","pre-covid year 1"
"3309","2019-06-01","15A","NHS BERKSHIRE WEST CCG","5044","53447.84","551427","pre-covid year 1"
"3310","2019-06-01","14L","NHS MANCHESTER CCG","6248","48709.08","658277","pre-covid year 1"
"3311","2019-06-01","D4U1Y","NHS FRIMLEY CCG","7683","72310.51","793307","pre-covid year 1"
"3312","2019-06-01","92A","NHS SURREY HEARTLANDS CCG","10718","108300.95","1096831","pre-covid year 1"
"3313","2019-06-01","10Q","NHS OXFORDSHIRE CCG","7560","69421.85","760266","pre-covid year 1"
"3314","2019-06-01","06N","NHS HERTS VALLEYS CCG","6604","58929.64","654030","pre-covid year 1"
"3315","2019-06-01","10R","NHS PORTSMOUTH CCG","2372","25384.64","232299","pre-covid year 1"
"3316","2019-06-01","M1J4Y","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG","10540","107746.41","1024381","pre-covid year 1"
"3317","2019-06-01","15E","NHS BIRMINGHAM AND SOLIHULL CCG","13643","122077.67","1325238","pre-covid year 1"
"3318","2019-06-01","99E","NHS BASILDON AND BRENTWOOD CCG","2929","30864.55","282144","pre-covid year 1"
"3319","2019-06-01","14Y","NHS BUCKINGHAMSHIRE CCG","6077","60974.39","566237","pre-covid year 1"
"3320","2019-06-01","15F","NHS LEEDS CCG","9557","72162.59","888422","pre-covid year 1"
"3321","2019-06-01","05W","NHS STOKE ON TRENT CCG","3222","26069.84","294775","pre-covid year 1"
"3322","2019-06-01","02H","NHS WIGAN BOROUGH CCG","3638","32643.64","330975","pre-covid year 1"
"3323","2019-06-01","02E","NHS WARRINGTON CCG","2433","22459.35","219752","pre-covid year 1"
"3324","2019-06-01","99G","NHS SOUTHEND CCG","2100","17950.18","189671","pre-covid year 1"
"3325","2019-06-01","03R","NHS WAKEFIELD CCG","4228","33610.02","378845","pre-covid year 1"
"3326","2019-06-01","04Y","NHS CANNOCK CHASE CCG","1497","14871.27","134129","pre-covid year 1"
"3327","2019-06-01","05V","NHS STAFFORD AND SURROUNDS CCG","1667","14985.17","149202","pre-covid year 1"
"3328","2019-06-01","03F","NHS HULL CCG","3392","30074.52","301206","pre-covid year 1"
"3329","2019-06-01","52R","NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG","12410","105306.55","1097235","pre-covid year 1"
"3330","2019-06-01","01G","NHS SALFORD CCG","3177","24417.62","279279","pre-covid year 1"
"3331","2019-06-01","15C","NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG","11841","98851","1025678","pre-covid year 1"
"3332","2019-06-01","03L","NHS ROTHERHAM CCG","3061","25670.73","264681","pre-covid year 1"
"3333","2019-06-01","91Q","NHS KENT AND MEDWAY CCG","22152","187156.26","1910329","pre-covid year 1"
"3334","2019-06-01","D9Y0V","NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG","19171","190908.89","1652672","pre-covid year 1"
"3335","2019-06-01","01E","NHS GREATER PRESTON CCG","2475","22792.88","210838","pre-covid year 1"
"3336","2019-06-01","99F","NHS CASTLE POINT AND ROCHFORD CCG","2202","20955.73","185775","pre-covid year 1"
"3337","2019-06-01","D2P2L","NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG","17681","142414.75","1479073","pre-covid year 1"
"3338","2019-06-01","36J","NHS BRADFORD DISTRICT AND CRAVEN CCG","7652","63110.72","639324","pre-covid year 1"
"3339","2019-06-01","02G","NHS WEST LANCASHIRE CCG","1367","11017.68","113586","pre-covid year 1"
"3340","2019-06-01","X2C4Y","NHS KIRKLEES CCG","5392","42957.52","444690","pre-covid year 1"
"3341","2019-06-01","99A","NHS LIVERPOOL CCG","6582","54966.5","542257","pre-covid year 1"
"3342","2019-06-01","05Q","NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG","2595","24475.59","213646","pre-covid year 1"
"3343","2019-06-01","07H","NHS WEST ESSEX CCG","3887","32063.02","318379","pre-covid year 1"
"3344","2019-06-01","00T","NHS BOLTON CCG","3848","33234.04","313518","pre-covid year 1"
"3345","2019-06-01","05G","NHS NORTH STAFFORDSHIRE CCG","2679","22231.18","217963","pre-covid year 1"
"3346","2019-06-01","06K","NHS EAST AND NORTH HERTFORDSHIRE CCG","7440","59930.3","603490","pre-covid year 1"
"3347","2019-06-01","03N","NHS SHEFFIELD CCG","7521","60068.77","607920","pre-covid year 1"
"3348","2019-06-01","00X","NHS CHORLEY AND SOUTH RIBBLE CCG","2305","22514.46","185383","pre-covid year 1"
"3349","2019-06-01","92G","NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG","11892","102573.1","950056","pre-covid year 1"
"3350","2019-06-01","03Q","NHS VALE OF YORK CCG","4571","40166.3","361742","pre-covid year 1"
"3351","2019-06-01","06Q","NHS MID ESSEX CCG","5005","45425.47","394813","pre-covid year 1"
"3352","2019-06-01","01D","NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG","3008","23569.46","236510","pre-covid year 1"
"3353","2019-06-01","05D","NHS EAST STAFFORDSHIRE CCG","1843","16894.17","144146","pre-covid year 1"
"3354","2019-06-01","B2M3M","NHS COVENTRY AND WARWICKSHIRE CCG","12992","102528.44","1011276","pre-covid year 1"
"3355","2019-06-01","01J","NHS KNOWSLEY CCG","2151","18371.9","166701","pre-covid year 1"
"3356","2019-06-01","01W","NHS STOCKPORT CCG","4065","30391.89","314688","pre-covid year 1"
"3357","2019-06-01","01F","NHS HALTON CCG","1717","13593.22","132739","pre-covid year 1"
"3358","2019-06-01","78H","NHS NORTHAMPTONSHIRE CCG","10083","74995.93","778255","pre-covid year 1"
"3359","2019-06-01","15M","NHS DERBY AND DERBYSHIRE CCG","13793","107688.54","1057723","pre-covid year 1"
"3360","2019-06-01","27D","NHS CHESHIRE CCG","10106","85132.69","774782","pre-covid year 1"
"3361","2019-06-01","13T","NHS NEWCASTLE GATESHEAD CCG","6938","50266.31","530305","pre-covid year 1"
"3362","2019-06-01","02X","NHS DONCASTER CCG","4256","30799.55","323673","pre-covid year 1"
"3363","2019-06-01","00Q","NHS BLACKBURN WITH DARWEN CCG","2331","16013.58","177181","pre-covid year 1"
"3364","2019-06-01","00V","NHS BURY CCG","2715","23784.08","206035","pre-covid year 1"
"3365","2019-06-01","06H","NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG","13004","109288.09","985572","pre-covid year 1"
"3366","2019-06-01","04V","NHS WEST LEICESTERSHIRE CCG","5273","41891.6","398887","pre-covid year 1"
"3367","2019-06-01","00Y","NHS OLDHAM CCG","3482","26467.88","258881","pre-covid year 1"
"3368","2019-06-01","03W","NHS EAST LEICESTERSHIRE AND RUTLAND CCG","4511","36651.23","333186","pre-covid year 1"
"3369","2019-06-01","70F","NHS WEST SUSSEX CCG","12205","114767.2","898001","pre-covid year 1"
"3370","2019-06-01","11X","NHS SOMERSET CCG","7933","64576.22","581222","pre-covid year 1"
"3371","2019-06-01","16C","NHS TEES VALLEY CCG","9855","76630.23","705958","pre-covid year 1"
"3372","2019-06-01","06L","NHS IPSWICH AND EAST SUFFOLK CCG","5767","49243.75","411645","pre-covid year 1"
"3373","2019-06-01","02A","NHS TRAFFORD CCG","3413","27715.97","243421","pre-covid year 1"
"3374","2019-06-01","03H","NHS NORTH EAST LINCOLNSHIRE CCG","2412","19789.51","170072","pre-covid year 1"
"3375","2019-06-01","M2L0M","NHS SHROPSHIRE, TELFORD AND WREKIN CCG","7142","64857.13","503476","pre-covid year 1"
"3376","2019-06-01","00R","NHS BLACKPOOL CCG","2481","16195.5","174432","pre-covid year 1"
"3377","2019-06-01","02T","NHS CALDERDALE CCG","3170","23269.05","221955","pre-covid year 1"
"3378","2019-06-01","01A","NHS EAST LANCASHIRE CCG","5547","41640","385886","pre-covid year 1"
"3379","2019-06-01","03K","NHS NORTH LINCOLNSHIRE CCG","2603","22025.57","180528","pre-covid year 1"
"3380","2019-06-01","01X","NHS ST HELENS CCG","2856","24406.82","198006","pre-covid year 1"
"3381","2019-06-01","01T","NHS SOUTH SEFTON CCG","2330","20850.5","156205","pre-covid year 1"
"3382","2019-06-01","01V","NHS SOUTHPORT AND FORMBY CCG","1872","14858.09","125386","pre-covid year 1"
"3383","2019-06-01","99C","NHS NORTH TYNESIDE CCG","3306","19940.2","220902","pre-covid year 1"
"3384","2019-06-01","01Y","NHS TAMESIDE AND GLOSSOP CCG","3737","26776.1","249677","pre-covid year 1"
"3385","2019-06-01","00P","NHS SUNDERLAND CCG","4313","28264.71","284153","pre-covid year 1"
"3386","2019-06-01","06T","NHS NORTH EAST ESSEX CCG","5497","39307.67","355858","pre-covid year 1"
"3387","2019-06-01","01K","NHS MORECAMBE BAY CCG","5428","39374.43","348929","pre-covid year 1"
"3388","2019-06-01","97R","NHS EAST SUSSEX CCG","8733","69562.09","558991","pre-covid year 1"
"3389","2019-06-01","71E","NHS LINCOLNSHIRE CCG","12462","98640.82","793743","pre-covid year 1"
"3390","2019-06-01","12F","NHS WIRRAL CCG","5322","44283.63","337374","pre-covid year 1"
"3391","2019-06-01","02Q","NHS BASSETLAW CCG","1874","12997.56","118544","pre-covid year 1"
"3392","2019-06-01","11J","NHS DORSET CCG","12738","104992.86","805156","pre-covid year 1"
"3393","2019-06-01","15N","NHS DEVON CCG","19603","154978.64","1237773","pre-covid year 1"
"3394","2019-06-01","11M","NHS GLOUCESTERSHIRE CCG","10387","78028.84","655468","pre-covid year 1"
"3395","2019-06-01","07K","NHS WEST SUFFOLK CCG","4048","35842.19","253296","pre-covid year 1"
"3396","2019-06-01","26A","NHS NORFOLK AND WAVENEY CCG","17025","145338.51","1060512","pre-covid year 1"
"3397","2019-06-01","02Y","NHS EAST RIDING OF YORKSHIRE CCG","4935","45413.5","306361","pre-covid year 1"
"3398","2019-06-01","11N","NHS KERNOW CCG","9596","76353.41","581060","pre-covid year 1"
"3399","2019-06-01","42D","NHS NORTH YORKSHIRE CCG","7135","62760.66","429587","pre-covid year 1"
"3400","2019-06-01","00N","NHS SOUTH TYNESIDE CCG","2650","20232.68","158084","pre-covid year 1"
"3401","2019-06-01","02P","NHS BARNSLEY CCG","4471","32630.69","262586","pre-covid year 1"
"3402","2019-06-01","18C","NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG","13658","103505.76","799040","pre-covid year 1"
"3403","2019-06-01","02M","NHS FYLDE AND WYRE CCG","3079","22194.18","178195","pre-covid year 1"
"3404","2019-06-01","01H","NHS NORTH CUMBRIA CCG","5689","48027.22","325501","pre-covid year 1"
"3405","2019-06-01","00L","NHS NORTHUMBERLAND CCG","5754","41098.52","327391","pre-covid year 1"
"3406","2019-06-01","84H","NHS COUNTY DURHAM CCG","10518","75393.95","554717","pre-covid year 1"
"3407","2019-07-01","93C","NHS NORTH CENTRAL LONDON CCG","10218","103004.74","1655074","pre-covid year 1"
"3408","2019-07-01","72Q","NHS SOUTH EAST LONDON CCG","12980","125898.38","2001052","pre-covid year 1"
"3409","2019-07-01","W2U3Z","NHS NORTH WEST LONDON CCG","17526","157663.59","2536982","pre-covid year 1"
"3410","2019-07-01","A3A8R","NHS NORTH EAST LONDON CCG","15767","140171.59","2231647","pre-covid year 1"
"3411","2019-07-01","36L","NHS SOUTH WEST LONDON CCG","13893","124954.72","1694689","pre-covid year 1"
"3412","2019-07-01","07G","NHS THURROCK CCG","1595","14170.62","179986","pre-covid year 1"
"3413","2019-07-01","04C","NHS LEICESTER CITY CCG","3718","27555.5","416811","pre-covid year 1"
"3414","2019-07-01","09D","NHS BRIGHTON AND HOVE CCG","2930","22815.72","321852","pre-covid year 1"
"3415","2019-07-01","D4U1Y","NHS FRIMLEY CCG","7466","64912.76","794201","pre-covid year 1"
"3416","2019-07-01","15A","NHS BERKSHIRE WEST CCG","5289","48845.22","551151","pre-covid year 1"
"3417","2019-07-01","92A","NHS SURREY HEARTLANDS CCG","10742","96946.61","1097820","pre-covid year 1"
"3418","2019-07-01","10Q","NHS OXFORDSHIRE CCG","7509","61794.65","761871","pre-covid year 1"
"3419","2019-07-01","14L","NHS MANCHESTER CCG","6588","49455.68","658453","pre-covid year 1"
"3420","2019-07-01","10R","NHS PORTSMOUTH CCG","2375","20520.55","231881","pre-covid year 1"
"3421","2019-07-01","M1J4Y","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG","10714","102838.32","1025750","pre-covid year 1"
"3422","2019-07-01","99E","NHS BASILDON AND BRENTWOOD CCG","2986","29826.68","282515","pre-covid year 1"
"3423","2019-07-01","15E","NHS BIRMINGHAM AND SOLIHULL CCG","14184","120756.07","1325898","pre-covid year 1"
"3424","2019-07-01","06N","NHS HERTS VALLEYS CCG","7122","69436.43","654742","pre-covid year 1"
"3425","2019-07-01","05W","NHS STOKE ON TRENT CCG","3209","27524.61","294845","pre-covid year 1"
"3426","2019-07-01","15C","NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG","11247","87515.13","1026140","pre-covid year 1"
"3427","2019-07-01","14Y","NHS BUCKINGHAMSHIRE CCG","6228","53191.5","566885","pre-covid year 1"
"3428","2019-07-01","05V","NHS STAFFORD AND SURROUNDS CCG","1664","13638.61","149308","pre-covid year 1"
"3429","2019-07-01","15F","NHS LEEDS CCG","9928","72373.95","888001","pre-covid year 1"
"3430","2019-07-01","04Y","NHS CANNOCK CHASE CCG","1503","12688.66","134248","pre-covid year 1"
"3431","2019-07-01","03F","NHS HULL CCG","3407","27400.91","301433","pre-covid year 1"
"3432","2019-07-01","99G","NHS SOUTHEND CCG","2169","16816.03","189733","pre-covid year 1"
"3433","2019-07-01","D9Y0V","NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG","19097","180843.78","1653364","pre-covid year 1"
"3434","2019-07-01","01G","NHS SALFORD CCG","3237","26019.34","279772","pre-covid year 1"
"3435","2019-07-01","02E","NHS WARRINGTON CCG","2566","21414.05","219909","pre-covid year 1"
"3436","2019-07-01","00X","NHS CHORLEY AND SOUTH RIBBLE CCG","2177","20027.91","185551","pre-covid year 1"
"3437","2019-07-01","52R","NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG","12871","93623.24","1096491","pre-covid year 1"
"3438","2019-07-01","02H","NHS WIGAN BOROUGH CCG","3908","34738.11","331281","pre-covid year 1"
"3439","2019-07-01","03N","NHS SHEFFIELD CCG","7165","53707.03","607213","pre-covid year 1"
"3440","2019-07-01","01E","NHS GREATER PRESTON CCG","2494","21291.18","210861","pre-covid year 1"
"3441","2019-07-01","03L","NHS ROTHERHAM CCG","3178","25253.75","264719","pre-covid year 1"
"3442","2019-07-01","91Q","NHS KENT AND MEDWAY CCG","23034","179471.67","1911933","pre-covid year 1"
"3443","2019-07-01","D2P2L","NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG","17981","128775.21","1480069","pre-covid year 1"
"3444","2019-07-01","92G","NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG","11562","89048.39","951015","pre-covid year 1"
"3445","2019-07-01","03R","NHS WAKEFIELD CCG","4622","34957.8","379315","pre-covid year 1"
"3446","2019-07-01","05Q","NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG","2632","20299.97","213850","pre-covid year 1"
"3447","2019-07-01","99F","NHS CASTLE POINT AND ROCHFORD CCG","2295","18027.88","185874","pre-covid year 1"
"3448","2019-07-01","05G","NHS NORTH STAFFORDSHIRE CCG","2749","22750","217731","pre-covid year 1"
"3449","2019-07-01","07H","NHS WEST ESSEX CCG","4051","33303.38","318832","pre-covid year 1"
"3450","2019-07-01","01F","NHS HALTON CCG","1691","11408.2","132828","pre-covid year 1"
"3451","2019-07-01","36J","NHS BRADFORD DISTRICT AND CRAVEN CCG","8146","57759.06","639754","pre-covid year 1"
"3452","2019-07-01","99A","NHS LIVERPOOL CCG","6947","53462.04","541850","pre-covid year 1"
"3453","2019-07-01","X2C4Y","NHS KIRKLEES CCG","5744","41997.05","444898","pre-covid year 1"
"3454","2019-07-01","06K","NHS EAST AND NORTH HERTFORDSHIRE CCG","7845","58500.93","603917","pre-covid year 1"
"3455","2019-07-01","01D","NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG","3101","21212.5","236767","pre-covid year 1"
"3456","2019-07-01","00T","NHS BOLTON CCG","4137","31864.39","313893","pre-covid year 1"
"3457","2019-07-01","04V","NHS WEST LEICESTERSHIRE CCG","5302","38643.85","399074","pre-covid year 1"
"3458","2019-07-01","02G","NHS WEST LANCASHIRE CCG","1511","11240.94","113543","pre-covid year 1"
"3459","2019-07-01","78H","NHS NORTHAMPTONSHIRE CCG","10401","68775.77","779160","pre-covid year 1"
"3460","2019-07-01","11X","NHS SOMERSET CCG","7771","60460.86","581753","pre-covid year 1"
